time,taxis
11560,38
11561,38
11562,38
11563,38
11564,38
11565,38
11566,38
11567,40
11568,40
11569,39
11570,39
11571,39
11572,38
11573,38
11574,38
11575,36
11576,36
11577,36
11578,37
11579,37
11580,37
11581,38
11582,38
11583,38
11584,38
11585,39
11586,39
11587,39
11588,40
11589,40
11590,40
11591,41
11592,41
11593,42
11594,43
11595,42
11596,42
11597,43
11598,44
11599,44
11600,43
11601,43
11602,41
11603,41
11604,41
11605,40
11606,41
11607,41
11608,41
11609,40
11610,41
11611,42
11612,43
11613,43
11614,42
11615,42
11616,42
11617,42
11618,42
11619,43
11620,43
11621,43
11622,42
11623,42
11624,42
11625,42
11626,42
11627,42
11628,44
11629,45
11630,46
11631,47
11632,46
11633,46
11634,47
11635,47
11636,47
11637,47
11638,48
11639,48
11640,49
11641,49
11642,45
11643,45
11644,46
11645,46
11646,46
11647,45
11648,44
11649,43
11650,42
11651,42
11652,42
11653,42
11654,42
11655,41
11656,41
11657,41
11658,42
11659,42
11660,43
11661,43
11662,43
11663,44
11664,44
11665,44
11666,44
11667,43
11668,43
11669,43
11670,43
11671,44
11672,44
11673,43
11674,43
11675,43
11676,43
11677,45
11678,45
11679,46
11680,45
11681,45
11682,46
11683,46
11684,46
11685,46
11686,46
11687,46
11688,47
11689,47
11690,47
11691,44
11692,43
11693,43
11694,43
11695,45
11696,45
11697,44
11698,43
11699,42
11700,43
11701,43
11702,43
11703,43
11704,43
11705,42
11706,42
11707,42
11708,41
11709,39
11710,37
11711,37
11712,37
11713,37
11714,37
11715,37
11716,37
11717,37
11718,35
11719,35
11720,35
11721,35
11722,35
11723,35
11724,35
11725,35
11726,35
11727,35
11728,35
11729,36
11730,37
11731,37
11732,38
11733,37
11734,38
11735,39
11736,39
11737,39
11738,40
11739,40
11740,41
11741,41
11742,41
11743,40
11744,41
11745,41
11746,42
11747,42
11748,43
11749,42
11750,42
11751,42
11752,42
11753,43
11754,44
11755,44
11756,46
11757,47
11758,47
11759,47
11760,47
11761,47
11762,48
11763,47
11764,48
11765,48
11766,48
11767,48
11768,48
11769,46
11770,46
11771,46
11772,46
11773,47
11774,48
11775,50
11776,51
11777,51
11778,49
11779,49
11780,49
11781,49
11782,48
11783,50
11784,51
11785,51
11786,50
11787,51
11788,50
11789,50
11790,51
11791,51
11792,51
11793,51
11794,51
11795,51
11796,51
11797,50
11798,49
11799,49
11800,51
11801,51
11802,51
11803,51
11804,52
11805,51
11806,52
11807,52
11808,53
11809,53
11810,53
11811,53
11812,52
11813,49
11814,49
11815,49
11816,49
11817,49
11818,48
11819,48
11820,48
11821,48
11822,46
11823,46
11824,45
11825,45
11826,45
11827,44
11828,44
11829,45
11830,46
11831,46
11832,46
11833,46
11834,46
11835,47
11836,47
11837,48
11838,48
11839,48
11840,48
11841,49
11842,48
11843,47
11844,48
11845,48
11846,49
11847,49
11848,50
11849,50
11850,51
11851,52
11852,53
11853,54
11854,54
11855,55
11856,55
11857,55
11858,55
11859,54
11860,53
11861,53
11862,52
11863,52
11864,53
11865,54
11866,53
11867,51
11868,52
11869,52
11870,54
11871,54
11872,54
11873,54
11874,54
11875,54
11876,53
11877,53
11878,52
11879,52
11880,52
11881,52
11882,52
11883,52
11884,52
11885,53
11886,53
11887,54
11888,54
11889,53
11890,53
11891,52
11892,51
11893,51
11894,50
11895,50
11896,50
11897,50
11898,51
11899,51
11900,50
11901,50
11902,50
11903,49
11904,48
11905,47
11906,47
11907,47
11908,48
11909,48
11910,48
11911,49
11912,49
11913,49
11914,48
11915,47
11916,47
11917,46
11918,45
11919,45
11920,45
11921,44
11922,44
11923,44
11924,44
11925,44
11926,44
11927,44
11928,44
11929,41
11930,41
11931,43
11932,42
11933,41
11934,41
11935,42
11936,43
11937,43
11938,42
11939,42
11940,42
11941,42
11942,41
11943,41
11944,41
11945,42
11946,42
11947,41
11948,40
11949,39
11950,40
11951,40
11952,40
11953,40
11954,40
11955,41
11956,40
11957,39
11958,38
11959,38
11960,38
11961,38
11962,39
11963,38
11964,38
11965,38
11966,38
11967,38
11968,36
11969,37
11970,37
11971,37
11972,37
11973,36
11974,36
11975,36
11976,35
11977,36
11978,36
11979,36
11980,36
11981,35
11982,35
11983,35
11984,36
11985,36
11986,36
11987,37
11988,36
11989,35
11990,33
11991,33
11992,33
11993,32
11994,32
11995,32
11996,32
11997,33
11998,35
11999,35
12000,34
12001,33
12002,35
12003,34
12004,34
12005,33
12006,33
12007,33
12008,33
12009,33
12010,33
12011,32
12012,33
12013,32
12014,33
12015,34
12016,34
12017,34
12018,34
12019,34
12020,34
12021,33
12022,33
12023,33
12024,33
12025,34
12026,35
12027,35
12028,34
12029,34
12030,33
12031,33
12032,34
12033,34
12034,35
12035,36
12036,36
12037,36
12038,35
12039,35
12040,34
12041,35
12042,35
12043,35
12044,35
12045,35
12046,34
12047,34
12048,34
12049,34
12050,35
12051,36
12052,35
12053,36
12054,36
12055,35
12056,35
12057,36
12058,37
12059,38
12060,38
12061,38
12062,38
12063,41
12064,42
12065,43
12066,43
12067,41
12068,42
12069,42
12070,42
12071,42
12072,42
12073,42
12074,41
12075,41
12076,39
12077,39
12078,39
12079,39
12080,39
12081,38
12082,38
12083,38
12084,38
12085,38
12086,39
12087,40
12088,40
12089,40
12090,40
12091,40
12092,40
12093,39
12094,39
12095,39
12096,37
12097,37
12098,37
12099,38
12100,38
12101,38
12102,38
12103,37
12104,37
12105,37
12106,36
12107,35
12108,35
12109,35
12110,36
12111,37
12112,37
12113,38
12114,37
12115,37
12116,35
12117,36
12118,36
12119,37
12120,38
12121,36
12122,37
12123,38
12124,37
12125,37
12126,37
12127,37
12128,37
12129,37
12130,37
12131,38
12132,38
12133,39
12134,38
12135,37
12136,36
12137,35
12138,34
12139,34
12140,34
12141,34
12142,34
12143,34
12144,35
12145,36
12146,36
12147,37
12148,37
12149,39
12150,39
12151,38
12152,38
12153,38
12154,39
12155,40
12156,39
12157,38
12158,38
12159,38
12160,38
12161,37
12162,37
12163,37
12164,37
12165,37
12166,36
12167,35
12168,36
12169,36
12170,36
12171,36
12172,38
12173,38
12174,38
12175,39
12176,38
12177,38
12178,38
12179,36
12180,37
12181,37
12182,37
12183,37
12184,37
12185,37
12186,37
12187,37
12188,37
12189,36
12190,36
12191,37
12192,37
12193,37
12194,37
12195,38
12196,39
12197,38
12198,37
12199,37
12200,36
12201,35
12202,35
12203,35
12204,35
12205,35
12206,35
12207,35
12208,35
12209,36
12210,36
12211,36
12212,36
12213,38
12214,38
12215,39
12216,39
12217,39
12218,41
12219,41
12220,41
12221,44
12222,44
12223,44
12224,44
12225,45
12226,45
12227,44
12228,44
12229,44
12230,44
12231,44
12232,45
12233,45
12234,45
12235,45
12236,45
12237,46
12238,45
12239,46
12240,46
12241,46
12242,46
12243,47
12244,48
12245,48
12246,48
12247,46
12248,46
12249,46
12250,46
12251,47
12252,47
12253,47
12254,47
12255,46
12256,46
12257,46
12258,46
12259,47
12260,46
12261,45
12262,45
12263,45
12264,45
12265,45
12266,45
12267,45
12268,45
12269,45
12270,46
12271,47
12272,46
12273,47
12274,46
12275,46
12276,46
12277,46
12278,46
12279,47
12280,49
12281,49
12282,49
12283,49
12284,49
12285,48
12286,48
12287,48
12288,43
12289,43
12290,44
12291,45
12292,45
12293,45
12294,46
12295,46
12296,47
12297,47
12298,47
12299,47
12300,47
12301,48
12302,49
12303,50
12304,50
12305,50
12306,50
12307,49
12308,49
12309,50
12310,51
12311,50
12312,50
12313,50
12314,49
12315,49
12316,49
12317,49
12318,48
12319,48
12320,47
12321,47
12322,47
12323,47
12324,48
12325,49
12326,47
12327,47
12328,46
12329,46
12330,45
12331,46
12332,46
12333,46
12334,47
12335,47
12336,45
12337,45
12338,44
12339,44
12340,45
12341,45
12342,43
12343,43
12344,43
12345,44
12346,44
12347,45
12348,45
12349,45
12350,45
12351,45
12352,45
12353,45
12354,43
12355,43
12356,43
12357,43
12358,43
12359,43
12360,43
12361,43
12362,43
12363,42
12364,44
12365,45
12366,43
12367,42
12368,42
12369,42
12370,43
12371,43
12372,42
12373,41
12374,42
12375,41
12376,41
12377,39
12378,38
12379,38
12380,38
12381,39
12382,40
12383,41
12384,42
12385,42
12386,42
12387,39
12388,39
12389,39
12390,38
12391,37
12392,37
12393,37
12394,38
12395,39
12396,39
12397,40
12398,39
12399,38
12400,38
12401,38
12402,38
12403,39
12404,40
12405,40
12406,40
12407,40
12408,40
12409,40
12410,40
12411,39
12412,39
12413,39
12414,40
12415,40
12416,40
12417,41
12418,41
12419,40
12420,40
12421,41
12422,41
12423,42
12424,41
12425,42
12426,41
12427,42
12428,42
12429,42
12430,42
12431,42
12432,40
12433,39
12434,39
12435,38
12436,38
12437,38
12438,38
12439,39
12440,39
12441,39
12442,39
12443,39
12444,39
12445,39
12446,39
12447,39
12448,38
12449,38
12450,38
12451,38
12452,38
12453,39
12454,40
12455,39
12456,40
12457,40
12458,38
12459,38
12460,37
12461,37
12462,34
12463,34
12464,34
12465,33
12466,33
12467,33
12468,33
12469,33
12470,33
12471,32
12472,33
12473,33
12474,33
12475,32
12476,32
12477,32
12478,32
12479,32
12480,32
12481,33
12482,33
12483,33
12484,34
12485,34
12486,34
12487,34
12488,34
12489,34
12490,34
12491,32
12492,31
12493,31
12494,31
12495,30
12496,30
12497,30
12498,31
12499,31
12500,31
12501,30
12502,30
12503,30
12504,30
12505,30
12506,30
12507,30
12508,30
12509,30
12510,30
12511,31
12512,30
12513,29
12514,30
12515,30
12516,30
12517,29
12518,30
12519,29
12520,29
12521,30
12522,30
12523,30
12524,30
12525,29
12526,31
12527,31
12528,31
12529,31
12530,32
12531,31
12532,33
12533,33
12534,32
12535,33
12536,33
12537,33
12538,33
12539,33
12540,33
12541,33
12542,33
12543,33
12544,34
12545,33
12546,35
12547,36
12548,36
12549,36
12550,35
12551,35
12552,34
12553,34
12554,34
12555,34
12556,34
12557,34
12558,35
12559,35
12560,35
12561,35
12562,36
12563,37
12564,37
12565,37
12566,37
12567,37
12568,37
12569,36
12570,36
12571,37
12572,39
12573,39
12574,38
12575,38
12576,38
12577,38
12578,39
12579,39
12580,39
12581,39
12582,40
12583,41
12584,41
12585,42
12586,42
12587,43
12588,43
12589,44
12590,45
12591,45
12592,45
12593,44
12594,43
12595,42
12596,42
12597,42
12598,43
12599,44
12600,45
12601,45
12602,44
12603,45
12604,45
12605,46
12606,47
12607,48
12608,47
12609,47
12610,48
12611,48
12612,47
12613,47
12614,47
12615,46
12616,47
12617,47
12618,48
12619,48
12620,48
12621,48
12622,48
12623,48
12624,47
12625,47
12626,48
12627,48
12628,48
12629,47
12630,47
12631,48
12632,49
12633,48
12634,49
12635,50
12636,50
12637,49
12638,49
12639,49
12640,49
12641,49
12642,49
12643,49
12644,48
12645,47
12646,47
12647,47
12648,47
12649,47
12650,47
12651,48
12652,48
12653,47
12654,49
12655,49
12656,48
12657,48
12658,49
12659,48
12660,47
12661,47
12662,47
12663,47
12664,46
12665,45
12666,45
12667,45
12668,45
12669,45
12670,45
12671,44
12672,43
12673,43
12674,43
12675,43
12676,43
12677,43
12678,44
12679,44
12680,44
12681,45
12682,45
12683,45
12684,45
12685,44
12686,43
12687,42
12688,42
12689,41
12690,41
12691,42
12692,41
12693,41
12694,41
12695,42
12696,42
12697,42
12698,43
12699,44
12700,45
12701,45
12702,44
12703,44
12704,44
12705,45
12706,44
12707,44
12708,44
12709,45
12710,45
12711,45
12712,46
12713,45
12714,44
12715,44
12716,44
12717,44
12718,44
12719,44
12720,44
12721,44
12722,44
12723,44
12724,44
12725,45
12726,45
12727,45
12728,47
12729,47
12730,46
12731,47
12732,45
12733,45
12734,45
12735,45
12736,45
12737,45
12738,45
12739,45
12740,44
12741,43
12742,42
12743,42
12744,43
12745,43
12746,44
12747,44
12748,43
12749,42
12750,42
12751,42
12752,42
12753,40
12754,40
12755,40
12756,39
12757,39
12758,38
12759,37
12760,36
12761,37
12762,36
12763,36
12764,37
12765,37
12766,38
12767,37
12768,38
12769,37
12770,37
12771,36
12772,36
12773,35
12774,35
12775,35
12776,34
12777,34
12778,34
12779,33
12780,33
12781,34
12782,35
12783,34
12784,34
12785,34
12786,34
12787,33
12788,32
12789,31
12790,31
12791,31
12792,29
12793,29
12794,29
12795,28
12796,29
12797,29
12798,29
12799,28
12800,29
12801,29
12802,29
12803,28
12804,28
12805,28
12806,28
12807,30
12808,30
12809,29
12810,29
12811,29
12812,29
12813,28
12814,27
12815,27
12816,27
12817,27
12818,27
12819,27
12820,27
12821,28
12822,28
12823,27
12824,28
12825,29
12826,30
12827,30
12828,30
12829,30
12830,29
12831,29
12832,29
12833,29
12834,28
12835,28
12836,28
12837,28
12838,28
12839,28
12840,28
12841,27
12842,27
12843,27
12844,27
12845,27
12846,27
12847,28
12848,28
12849,29
12850,29
12851,29
12852,29
12853,29
12854,29
12855,30
12856,29
12857,29
12858,28
12859,30
12860,28
12861,28
12862,28
12863,28
12864,28
12865,29
12866,28
12867,28
12868,28
12869,28
12870,28
12871,28
12872,28
12873,28
12874,26
12875,26
12876,26
12877,26
12878,26
12879,28
12880,30
12881,30
12882,30
12883,31
12884,31
12885,33
12886,33
12887,33
12888,33
12889,34
12890,33
12891,32
12892,31
12893,31
12894,31
12895,31
12896,31
12897,32
12898,32
12899,32
12900,31
12901,32
12902,32
12903,33
12904,32
12905,30
12906,30
12907,31
12908,30
12909,30
12910,31
12911,31
12912,31
12913,31
12914,30
12915,30
12916,30
12917,30
12918,30
12919,30
12920,30
12921,30
12922,30
12923,30
12924,30
12925,30
12926,29
12927,29
12928,29
12929,28
12930,28
12931,28
12932,30
12933,30
12934,30
12935,30
12936,30
12937,30
12938,29
12939,29
12940,30
12941,29
12942,30
12943,30
12944,30
12945,31
12946,32
12947,32
12948,33
12949,33
12950,32
12951,32
12952,31
12953,32
12954,32
12955,32
12956,32
12957,32
12958,32
12959,32
12960,32
12961,31
12962,30
12963,31
12964,31
12965,30
12966,30
12967,30
12968,30
12969,30
12970,30
12971,30
12972,30
12973,31
12974,31
12975,31
12976,31
12977,31
12978,31
12979,31
12980,31
12981,31
12982,31
12983,31
12984,32
12985,32
12986,33
12987,33
12988,33
12989,33
12990,32
12991,32
12992,32
12993,32
12994,30
12995,31
12996,31
12997,31
12998,31
12999,31
13000,35
13001,36
13002,37
13003,37
13004,37
13005,37
13006,37
13007,37
13008,37
13009,36
13010,36
13011,37
13012,37
13013,37
13014,37
13015,37
13016,37
13017,37
13018,37
13019,38
13020,38
13021,38
13022,38
13023,38
13024,38
13025,39
13026,39
13027,39
13028,39
13029,38
13030,38
13031,38
13032,38
13033,37
13034,37
13035,37
13036,37
13037,37
13038,37
13039,37
13040,37
13041,38
13042,39
13043,40
13044,40
13045,42
13046,42
13047,42
13048,42
13049,40
13050,40
13051,40
13052,42
13053,42
13054,41
13055,42
13056,41
13057,41
13058,41
13059,39
13060,39
13061,39
13062,40
13063,40
13064,40
13065,40
13066,40
13067,39
13068,37
13069,37
13070,37
13071,36
13072,35
13073,36
13074,36
13075,36
13076,36
13077,36
13078,36
13079,36
13080,36
13081,36
13082,35
13083,35
13084,35
13085,34
13086,33
13087,33
13088,33
13089,33
13090,32
13091,34
13092,34
13093,34
13094,34
13095,35
13096,35
13097,33
13098,34
13099,33
13100,33
13101,33
13102,33
13103,33
13104,32
13105,33
13106,33
13107,34
13108,35
13109,35
13110,35
13111,35
13112,35
13113,37
13114,37
13115,38
13116,39
13117,38
13118,38
13119,39
13120,39
13121,40
13122,41
13123,41
13124,43
13125,43
13126,44
13127,45
13128,45
13129,45
13130,45
13131,45
13132,45
13133,45
13134,45
13135,46
13136,46
13137,45
13138,44
13139,44
13140,44
13141,44
13142,44
13143,45
13144,47
13145,45
13146,46
13147,45
13148,43
13149,44
13150,44
13151,44
13152,44
13153,44
13154,43
13155,43
13156,43
13157,42
13158,43
13159,43
13160,42
13161,40
13162,40
13163,41
13164,41
13165,42
13166,43
13167,42
13168,42
13169,41
13170,41
13171,41
13172,41
13173,41
13174,42
13175,42
13176,41
13177,41
13178,41
13179,41
13180,41
13181,41
13182,42
13183,41
13184,40
13185,41
13186,41
13187,42
13188,41
13189,41
13190,41
13191,41
13192,41
13193,41
13194,41
13195,41
13196,41
13197,40
13198,40
13199,40
13200,40
13201,41
13202,41
13203,41
13204,42
13205,42
13206,42
13207,43
13208,42
13209,43
13210,43
13211,44
13212,43
13213,44
13214,45
13215,46
13216,46
13217,46
13218,46
13219,46
13220,46
13221,46
13222,46
13223,45
13224,44
13225,44
13226,45
13227,43
13228,44
13229,45
13230,45
13231,45
13232,47
13233,47
13234,47
13235,47
13236,46
13237,46
13238,46
13239,46
13240,46
13241,46
13242,46
13243,46
13244,43
13245,43
13246,41
13247,41
13248,41
13249,41
13250,42
13251,41
13252,41
13253,41
13254,41
13255,39
13256,38
13257,40
13258,41
13259,41
13260,42
13261,42
13262,42
13263,42
13264,43
13265,45
13266,45
13267,45
13268,46
13269,47
13270,47
13271,48
13272,48
13273,48
13274,50
13275,50
13276,50
13277,50
13278,49
13279,49
13280,49
13281,49
13282,49
13283,50
13284,49
13285,49
13286,49
13287,49
13288,49
13289,50
13290,50
13291,50
13292,52
13293,52
13294,53
13295,53
13296,53
13297,51
13298,50
13299,51
13300,51
13301,51
13302,51
13303,51
13304,51
13305,50
13306,50
13307,49
13308,49
13309,49
13310,51
13311,51
13312,51
13313,51
13314,51
13315,52
13316,50
13317,50
13318,50
13319,49
13320,48
13321,48
13322,48
13323,46
13324,46
13325,46
13326,46
13327,46
13328,46
13329,46
13330,45
13331,45
13332,45
13333,45
13334,46
13335,46
13336,46
13337,47
13338,47
13339,47
13340,47
13341,47
13342,49
13343,49
13344,49
13345,48
13346,48
13347,48
13348,48
13349,48
13350,48
13351,48
13352,48
13353,47
13354,47
13355,46
13356,46
13357,46
13358,47
13359,45
13360,44
13361,43
13362,42
13363,42
13364,43
13365,42
13366,42
13367,42
13368,41
13369,41
13370,41
13371,41
13372,41
13373,41
13374,40
13375,40
13376,40
13377,40
13378,40
13379,42
13380,42
13381,42
13382,41
13383,41
13384,42
13385,42
13386,41
13387,41
13388,42
13389,43
13390,41
13391,42
13392,41
13393,41
13394,41
13395,41
13396,41
13397,41
13398,40
13399,39
13400,39
13401,38
13402,38
13403,37
13404,35
13405,36
13406,36
13407,35
13408,36
13409,35
13410,38
13411,38
13412,38
13413,39
13414,39
13415,38
13416,39
13417,39
13418,40
13419,41
13420,41
13421,42
13422,43
13423,42
13424,42
13425,41
13426,41
13427,41
13428,41
13429,41
13430,39
13431,38
13432,37
13433,36
13434,35
13435,35
13436,35
13437,35
13438,36
13439,36
13440,38
13441,38
13442,36
13443,36
13444,36
13445,37
13446,36
13447,35
13448,35
13449,35
13450,35
13451,35
13452,34
13453,34
13454,33
13455,33
13456,33
13457,33
13458,32
13459,31
13460,31
13461,30
13462,32
13463,31
13464,29
13465,29
13466,29
13467,30
13468,30
13469,31
13470,32
13471,33
13472,32
13473,32
13474,32
13475,30
13476,30
13477,30
13478,30
13479,30
13480,30
13481,30
13482,30
13483,30
13484,30
13485,31
13486,31
13487,31
13488,31
13489,31
13490,31
13491,32
13492,31
13493,31
13494,31
13495,31
13496,31
13497,31
13498,31
13499,31
13500,31
13501,31
13502,31
13503,31
13504,32
13505,32
13506,32
13507,33
13508,33
13509,33
13510,32
13511,32
13512,32
13513,31
13514,30
13515,31
13516,30
13517,30
13518,30
13519,30
13520,31
13521,31
13522,31
13523,32
13524,32
13525,32
13526,32
13527,31
13528,32
13529,32
13530,32
13531,31
13532,32
13533,32
13534,32
13535,31
13536,31
13537,32
13538,33
13539,32
13540,31
13541,31
13542,31
13543,32
13544,32
13545,32
13546,32
13547,33
13548,32
13549,31
13550,31
13551,32
13552,32
13553,32
13554,32
13555,32
13556,32
13557,31
13558,31
13559,30
13560,33
13561,33
13562,34
13563,34
13564,34
13565,33
13566,33
13567,33
13568,32
13569,33
13570,33
13571,34
13572,34
13573,34
13574,34
13575,33
13576,33
13577,32
13578,33
13579,34
13580,34
13581,34
13582,35
13583,34
13584,34
13585,35
13586,35
13587,35
13588,35
13589,35
13590,36
13591,37
13592,37
13593,37
13594,37
13595,37
13596,36
13597,36
13598,36
13599,37
13600,37
13601,38
13602,37
13603,37
13604,36
13605,37
13606,38
13607,38
13608,39
13609,39
13610,40
13611,41
13612,41
13613,41
13614,43
13615,43
13616,43
13617,43
13618,42
13619,41
13620,41
13621,42
13622,42
13623,42
13624,41
13625,41
13626,41
13627,41
13628,40
13629,41
13630,42
13631,42
13632,42
13633,42
13634,41
13635,41
13636,42
13637,42
13638,42
13639,43
13640,43
13641,42
13642,42
13643,40
13644,39
13645,38
13646,39
13647,37
13648,38
13649,38
13650,39
13651,39
13652,39
13653,39
13654,39
13655,40
13656,40
13657,40
13658,40
13659,39
13660,38
13661,38
13662,38
13663,38
13664,39
13665,39
13666,38
13667,38
13668,38
13669,36
13670,36
13671,36
13672,36
13673,35
13674,35
13675,35
13676,35
13677,37
13678,38
13679,37
13680,38
13681,38
13682,39
13683,39
13684,39
13685,40
13686,40
13687,40
13688,41
13689,41
13690,41
13691,41
13692,42
13693,42
13694,40
13695,39
13696,39
13697,38
13698,37
13699,38
13700,37
13701,36
13702,36
13703,36
13704,37
13705,37
13706,37
13707,37
13708,38
13709,39
13710,39
13711,40
13712,41
13713,40
13714,43
13715,42
13716,41
13717,40
13718,42
13719,42
13720,41
13721,40
13722,40
13723,39
13724,39
13725,40
13726,41
13727,40
13728,41
13729,41
13730,41
13731,41
13732,41
13733,40
13734,40
13735,39
13736,39
13737,39
13738,39
13739,39
13740,40
13741,40
13742,40
13743,40
13744,40
13745,39
13746,38
13747,37
13748,36
13749,36
13750,36
13751,36
13752,35
13753,36
13754,36
13755,36
13756,35
13757,36
13758,36
13759,37
13760,36
13761,37
13762,37
13763,37
13764,37
13765,37
13766,37
13767,37
13768,37
13769,37
13770,37
13771,36
13772,36
13773,37
13774,36
13775,36
13776,35
13777,35
13778,35
13779,35
13780,35
13781,36
13782,35
13783,35
13784,34
13785,33
13786,33
13787,33
13788,34
13789,34
13790,34
13791,35
13792,35
13793,36
13794,36
13795,36
13796,38
13797,38
13798,38
13799,38
13800,38
13801,38
13802,37
13803,37
13804,38
13805,40
13806,39
13807,39
13808,39
13809,38
13810,39
13811,39
13812,41
13813,40
13814,40
13815,40
13816,41
13817,41
13818,41
13819,41
13820,41
13821,41
13822,41
13823,41
13824,43
13825,43
13826,42
13827,40
13828,41
13829,42
13830,42
13831,42
13832,41
13833,41
13834,44
13835,44
13836,44
13837,44
13838,44
13839,45
13840,46
13841,47
13842,47
13843,47
13844,47
13845,46
13846,46
13847,44
13848,45
13849,45
13850,44
13851,45
13852,46
13853,46
13854,47
13855,47
13856,47
13857,48
13858,48
13859,49
13860,48
13861,48
13862,50
13863,50
13864,49
13865,47
13866,47
13867,47
13868,47
13869,47
13870,47
13871,46
13872,49
13873,48
13874,48
13875,48
13876,48
13877,49
13878,49
13879,49
13880,50
13881,50
13882,51
13883,50
13884,50
13885,50
13886,49
13887,49
13888,49
13889,50
13890,50
13891,49
13892,49
13893,47
13894,45
13895,44
13896,44
13897,44
13898,46
13899,46
